"SAT: None
ACT: 34
Unweighted GPA: 3.94
Weighted GPA: None
Rank: None
AP Courses: 10
IB Courses: None","National Merit Finalist
National Hispanic Recognition Program
Model UN awards","Varsity soccer: Captain
Club soccer
Model UN: Co-President, organized a Model UN conference for local middle schoolers
Speech & Debate: Event chair
Biochem research lab assistant: Paid position
Environmental Club: Club Leader Junior Year
City Government Youth Board: Vice Chair, organized a Youth Summit for high schoolers in my town","Stanford University
University of Chicago
Duke University
Vanderbilt University
Washington University in St. Louis
Fordham University
Emory University
University of Southern California
Rice University
University of North Carolina, Chapel Hill
Villanova University
University of Florida
University of Oklahoma"
"SAT: None
ACT: 33
Unweighted GPA: None
Weighted GPA: 4.8
Rank: None
AP Courses: 10
IB Courses: None","Gates Scholarship Semifinalist
Description: Updated colleges when became a finalist.
Honorable Mention Regional Best Attorney
Description: Awarded to top attorneys at the Regional Mock Trial competition.
Selective Internship Program
Description: Recognized as an honor for participation in a competitive internship program for high school students in a large metropolitan city.
AP Scholar with Distinction
Questbridge College Prep Scholar
Dell Scholarship Recipient
Description: Updated most colleges after receiving the scholarship in March.","Mock Trial: Captain for two years; team placed in the top 10 at state for two consecutive years and competed internationally.
Church Choir: Co-leader; practiced and performed with a decent time commitment.
Family Responsibilities: Significant time commitment managing household chores and caring for ill/special needs family members throughout high school.
National Honor Society: Vice President; led a project and held weekly officer meetings.
Internship at a Hospital: Worked for 8 weeks at 20 hours per week; paid and selective internship.
Poll Clerk: Served during the 2020 Presidential Election.
Ambassador for Nonprofit Startup: Helped underrepresented high school seniors with their college application process during the summer.
AVID: Participated throughout high school; served as a tutorial leader during junior year and represented at an AVID teacher conference.
Local Social Justice Group: Helped lead discussions during meetings; moderate time commitment.","Northwestern University
University of Virginia
Boston College
University of Southern California
Dartmouth College"
"SAT: 1600
ACT: None
Unweighted GPA: 3.2
Weighted GPA: 3.303
Rank: None
AP Courses: 2
IB Courses: None","National Merit Semifinalist
National Hispanic Scholar Nominee
AP Scholar with Distinction
Made honor roll second semester junior year and first semester senior year
Description: 3.5+ GPA","Legitimate, impactful independent research in mathematical physics & quantum cosmology: Peer-reviewed papers, in the process of publishing
Assisted several local museums in categorizing, identifying, and curating historical artifacts: Most qualified/knowledgeable person in the region, expertise in Ptolemaic Egypt and the Caribbean during the Age of Sail
Self-published a historical fiction novel: Sold approximately 20k copies
Built several dozen model ships: Most are 1:96 scale
Top 500 Overwatch player on PS4
JV Cross Country: 4 years
Book Club: 3 years","Michigan State University
Northwestern University"
"SAT: 1550
ACT: None
Unweighted GPA: 3.86
Weighted GPA: 4.4
Rank: None
AP Courses: 5
IB Courses: None","California Boys State Delegate
Judge for Local Writing Competition
Description: Reviewed approximately 10 submissions.
LinkedIn Certifications for Solidworks, Microsoft Office
AP Scholar with Distinction
National Merit Commended","Wikipedia Editor: Wrote 16 pages, 1100+ edits, top 0.1% of editors, 3 million+ views on articles, tackled misinformation, photographer for local pages, specialty in history.
Senior Editor in Yearbook: Polished all yearbook pages, assigned pages and deadlines, taught editing software to 70+ editors, oversaw yearbook distribution, hosted tech support hours.
Computer Building Hobby: Taught approximately 30 clients how computer hardware worked, helped them pick parts, assemble desktops, and install software.
School STEM Publication Editor in Chief: Created issue themes, managed and mentored approximately 30 writers, raised approximately $1,000 to get medical supplies for refugees/migrants in Tijuana.
Managing Editor of Outside School News Section: Contributed 30 articles to the paper, managed and mentored 7 writers, polished article submissions, created newspaper layouts.
FIRST Robotics Team Scouting Captain: Led a team of 8 to gather data on teams during tournaments, created scouting spreadsheet, trained new members in the machine shop.
Gaming Club Head of Minecraft Department: Created official school Minecraft server, implemented ID verification systems, organized schoolwide Valorant tournaments.
School Campus Ministry Organization: Recited morning prayer to the entire school, organized and planned schoolwide prayer services, led senior retreat.
Summer Camp and Food Bank Volunteering: Cared for mentally and physically handicapped teens and young adults, packaged and distributed food to food-insecure families.
School's Summer School/Architecture Firm: Taught Algebra, created and graded tests and homework, made Kahoot games, hosted office hours, designed concept for a sustainable community center using SketchUp.",Cornell University
"SAT: 1400
ACT: None
Unweighted GPA: 3.65
Weighted GPA: 3.92
Rank: None
AP Courses: 4
IB Courses: None","Honor Roll
Description: Basic high school honor roll.","Computer Club: Founded and led a club about computers for a year and taught soldering, started a program to give away PCs to disadvantaged kids.
Science Bowl: Joined this year but was not smart enough to participate.
CS Honors Society: Founding Executive.
Text Banking: Helped text bank for a presidential campaign, sent hundreds of texts to prospective voters.
Students for Politician Winter School: Applied and accepted to a program that teaches grassroots organizing.
Fallout 4 Mod: Wrote a mod in free time that got over 70,000 downloads on PC and Xbox.
Science Bowl League: Moderated rounds for the first event of a state Science Bowl League, including semi and grand finals.
Extra Life Charity Event: Helped set up and organize the school's 2019 event.
Grocery Store Job: Worked at a grocery store for a year, cashiering/bagging, and received employee of the month out of over 100 employees.","New York University
George Washington University
University of Wisconsin, Madison
University of Pittsburgh
University of Connecticut
Drexel University
Fordham University"
"SAT: None
ACT: 35
Unweighted GPA: 4
Weighted GPA: 4.2
Rank: None
AP Courses: 9
IB Courses: None","Selected to represent my state at the national Youth in Government conference
Poetry published in some state publication
NHS
Superior rating at solo/ensemble festival
Varsity letter in debate","President of Young Democrats: did a lot of civic engagement projects
Founder/President of Model UN
Co-Captain of Speech/Debate: won a few regional tournaments but nothing national
Peer counselor/intern on 7Cups: over 200 hours counseling, received awards
Intern at local federal court: oversaw the second COVID era jury trial in the nation
Campaign assistant for state representative: involved in political organization
Legislative page to state house: full time job on top of school
Marching band: two time state winners
Purveyor of deep fried poultry for a multi-million dollar company: worked at Chick-fil-A as a summer job
Bernie volunteer: text team","Indiana University Bloomington
University of Utah
University of Vermont
University of Richmond
University of Virginia
Denison University
Grinnell College
Bates College
Carleton College
Colby College
Occidental College
Middlebury College
Cornell University"
"SAT: 1480
ACT: None
Unweighted GPA: 3.92
Weighted GPA: 4.31
Rank: None
AP Courses: 8
IB Courses: None","Congressional App Challenge Winner
Description: I could not report this to my schools because I got this in late December last year.
Japan Physics Olympiad 2021 1st Challenge Top 200 in Theoretical Problem Contest
Cum Laude Society for Class of 2023
Description: Top 10% in Junior year.
Distinguished Scholar","Linux, C++, Java certifications: I self-studied computer systems and programming (Linux, C++, and Java) and acquired a certification for each of them.
Co-Founder and executive Leader of a non-profit organization: Designed an online counseling website that supports minority students in Japan by using instant messaging.
Founder and president of Computer Programming Club at school: Organized a group for students to learn computer programming and directed making a shooting game.
Founder and president of Research Club at school: Led STEM students in learning Linear Algebra and assisted them in research by providing useful resources.
Internship as a software engineer at a local computer company: Implemented a new automatic feature for a large-scale website used by more than 20,000 users as a project leader.
Research at the local computer company: Analyzed proficiency test data with Python and R using item response theory and authored a final report for the product.
Leader of robotics team at school: Integrated a team with different grade students and participated in a national robotics competition.
Library internship at school: Engaged in arranging classrooms and books in the library and organized projects to attract students to read books.
Student Adviser at a local counseling company: Hosted multiple Zoom information sessions about my boarding school and introduced school traditions for middle school students in Japan.
Taking care of my grandmother: Assisted my grandmother by helping out with housework, called an ambulance, and took her to the hospital in an emergency.","University of Maryland, College Park
Virginia Institute of Technology
University of Texas at Austin"
"SAT: 1420
ACT: None
Unweighted GPA: 3.9417
Weighted GPA: 4.1792
Rank: None
AP Courses: 8
IB Courses: None","Regional Scholastic Arts and Writing Awards
Description: 3 silver keys on photography, 1 gold key on design, 2 honorable mentions on portfolio and photography
Photographic Society of America Photo Festival
Description: One of the projected category
Regional Math Fair Research Paper
Description: Silver medal
In School Senior Art Scholarship","Volunteer: After school tutor for underprivileged students, 12th grade, 3 hours per week
HS Environmental Club
HS Art Honor Society
HS French Honor Society
JV Bowling: High School Athletic
Taekwondo: First degree Black belt
School Literary Magazine Photographer
Art Classes and Portfolio Prep
Helping Family Business","School of Visual Arts
Pratt Institute
Parsons School of Design
Fashion Institute of Technology"
"SAT: None
ACT: 30
Unweighted GPA: None
Weighted GPA: 3.49
Rank: None
AP Courses: 2
IB Courses: None","Varsity
Description: All 4 years of high school","Varsity swim team: All 4 years of high school, made co-captain senior year, individual all county 4 years, individual conference finalist senior year, team competed in state finals 3 years
Surf team: 3 years of high school, qualified for NSLA regional finals junior year but couldn't compete due to an injury
Psychology club: Member, senior year
Film club: Member, 3 years of high school
Reach Mission Trips: 5 years, camp over summer to build new decks and stairs for people who can't afford to, 160+ hours
Lunch Break: Volunteered serving food, 10 hours
Local garden: Volunteered at local garden, 20+ hours","Fordham University
Lafayette College
New York University"
"SAT: 1540
ACT: None
Unweighted GPA: 3.5
Weighted GPA: 4.1
Rank: 99/527
AP Courses: 1
IB Courses: None",National Merit Commended,"Tutor at my HS: 2 hours per day, grades 10 & 12.
JV Track: Grades 9, 10, 12
JV Cross-Country: Grade 10
Guitar: 5+ years of experience, specializing in improvisational blues and rock. Lead guitarist in several rock bands over the years (public performances).
Piano: Over 10 years of experience, enjoys playing advanced variations of popular movie themes.
YMCA Youth and Government program: Developed a bill regarding teacher tenure. Attended 3 day organized gatherings of Y&G in Fresno and Sacramento.
Black Belt in TaeKwonDo: Discontinued in 9th grade due to move from Virginia to CA.
Sailing: Every summer for a few weeks.
Competitive Gaming: $1000 earned.
Hiking: During school breaks. Hiked mountains up to 12000 feet.",Grinnell College
"SAT: 1580
ACT: None
Unweighted GPA: 4
Weighted GPA: 4.5
Rank: 1/530
AP Courses: 4
IB Courses: None","First in Class
We the People regionals 1st place team
Minor Leadership award 1
Minor Leadership award 2
AP scholar with honor","We the People Competition
School Volunteering Club
Anthropology Club
Cat Shelter Volunteer
Donated Food
Tutoring","University of California, Davis
University of California, Santa Barbara
University of California, San Diego
University of California, Irvine
University of California, Berkeley
University of California, Los Angeles
Johns Hopkins University
Northwestern University"
"SAT: 1470
ACT: None
Unweighted GPA: 39
Weighted GPA: 41
Rank: None
AP Courses: None
IB Courses: 1","Gold and Silver Medals in Essay Writing and Debating
Description: While representing India at the World Scholars Cup Tournament of Champions and Global Rounds.
Babson College Summer Study Financial Aid Scholarship Award
Description: Admitted to Babson College's Summer Study Program for Entrepreneurship with a full program tuition scholarship award.
Most Innovative Idea Award at TiE Rajasthan Business Competition
Description: Won the Most Innovative Idea award for an Ed-Tech platform that fights economic inequality.
FEELL 150 Changemaker
Description: Given in recognition of my commitment to the progress of SDG goals set by the United Nations through Cardesta.
Best Player Award in Football at the ISSO National Games
Description: Best Player Award at India's annual national-level football tournament.","Founder, CEO of a business: Manufacturing and selling NFC technology-embedded business cards. $12,500+ revenue. Innovation Fellow for the Harvard-Crimson Youth Entrepreneurship Society's inaugural cohort.
Founder of a not-for-profit ed-tech organization: Curated modules and articles on personal finance, taxation, investing, entrepreneurship, and more. 1,000+ members from 23 countries. Collaborated with 3 MNCs. Launched an exclusive crypto token for the members: Stock Early.
Author of a 75-page book: On ‘how to startup' for other budding high school entrepreneurs by providing anecdotes from my experience of managing two profitable businesses as a student. Sold over 300 copies.
World Scholar's Cup: Represented India at the Tournament of Champions at Yale. Regional Round 1st place. Global Finals top 100.
Soccer: National-level player, varsity team captain. Best Player award at national games. Captained the state's only club in the tier-1 youth league.
Environmental Service: 3 Fundraisers. Raised $10,000+, helped 10+ restaurants in the city transition from plastic cutlery to sustainable cutlery. Helped 1,800+ families during the first wave of COVID.
Summer Programmes: Babson Summer Study Program on a full tuition scholarship. Ivy Early Entrepreneur Summer Program.
Clubs: Founder of the Fintech Club, taught a summer program on blockchain financial modeling to 100+ students. President of Finance and Business Club (largest school club: 300+ members).
Student Investment Fund: Founding member and senior investment officer (cryptocurrencies). Asia's first high school SIF. Traded $20,000+.
Founder, CEO of a semi-professional gaming clan: National accolades.
Other ECs: Chairperson at MUNs, TEDx organizing team core member, Athletics, School council member, freelance video editor and web developer.","Emory University
Babson College"
"SAT: 1550
ACT: None
Unweighted GPA: 94.7
Weighted GPA: None
Rank: 2/17
AP Courses: None
IB Courses: None","IMO Qualifications
Description: Passed stage one in joint 1st place nationally","Math Club: Competed locally with some success for 2 years
Freelance Football Journalism: Wrote for several websites over the summers for 3 years
School Newspaper: Participated for 2 years
Yearbook Staff: Writer and editor for 1 year
Soccer: Played for 4 years","Drexel University
Lehigh University
Michigan State University
University of Rochester
Swarthmore College
University of Massachusetts, Amherst
University of South Florida
University of Texas at Dallas"
"SAT: None
ACT: 35
Unweighted GPA: 4
Weighted GPA: 4.85
Rank: None
AP Courses: 18
IB Courses: None","National Merit Semifinalist
National AP Scholar (2x)
Some school awards","University Research Intern at T30: No published research, junior and senior year
Semi-Prestigious Summer Research Program: No published research, wrote a paper and presented at a symposium
Founder of Robotics Team: Coached other teams, did not compete personally
Cybersecurity Competition Team Leader: Ranked top 2% nationally
Online Blog: Department Head
Physics Teaching Assistant and Tutor
Redacted organization: Managed a significant school organization, including funding and logistics
Entrepreneurship Club: Vice President
Finance Club: Member, performed well in school competition
National Honor Society: Member, minimal involvement",Cornell University
"SAT: 1560
ACT: None
Unweighted GPA: 4
Weighted GPA: None
Rank: 9/900
AP Courses: 16
IB Courses: None","USABO Semi and top 125
Publication 1
Publication 2
National Honor Society
AP Scholar","Research in pathophysiology: Published in journal and presented at conference
Research in Neuroscience: Wrote a 17-page paper, top 2 percent in the program
President of USA Biolympiad Club: Grew club to 40+ members, national semifinalist twice, top 125 nationally
Volunteer tutor: Tutored over 70 underprivileged students, worked with district leaders to expand the program
Varsity Tennis Manager: Managed sponsorships and related activities","Washington University in St. Louis
University of California, Santa Barbara
Georgia Institute of Technology
University of Texas at Dallas
Brown University
University of Texas at Austin"
"SAT: None
ACT: 36
Unweighted GPA: 4
Weighted GPA: 4.35
Rank: None
AP Courses: 1
IB Courses: 1","National Merit Semifinalist
Description: Only one selected from school, index 220
Full IBDP Candidate
Outstanding Chemistry Student Award
Description: Awarded by American Chemical Association in Grade 9
Selected for Spanish Honor Society
Description: Grades 11/12","Figure Skating: 10 hours per week, year-round, 7+ years, passionate with connected activities
Piano: 8 hours per week, year-round, 12+ years, won several music festivals, passed Level X Test with Honors
Assistant Learn To Skate Instructor: 3 hours per week, year-round, helped teach group lessons and provided guidance to beginners
National Honor Society: 1 hour per week, NHS Officer (Secretary + Historian), manage communications and coordinate events
Speech and Debate: 4 hours per week, qualified for state in INFO, placed twice in Radio
Ballet: 3 hours per week, year-round, 4+ years
Art: 5 hours per week, 3+ years of painting lessons, self-taught digital artist
Online sticker store: 2 hours per week, own a RedBubble store selling figure skating-themed stickers
Band (Music Instrumental): 6 hours per week, marching band, pit orchestra, wind ensemble, Varsity Letter, placed 5th at State
Other service clubs: 2 hours per week, co-founder of UNICEF Club, active member of clubs raising awareness about human trafficking and helping local homeless students","University of Oregon
University of Michigan, Ann Arbor"
"SAT: 1530
ACT: 34
Unweighted GPA: 4
Weighted GPA: 4.17
Rank: 1/26
AP Courses: 6
IB Courses: None","National Merit Semifinalist
Description: Now finalist
AA Degree
Description: Earned enough credits from dual enrollment to obtain associates
AP Scholar
President's Education Awards Program","National Honor Society: President, 2020-2022
Internship with City Hall: 2021-2022
Varsity Basketball: Team Captain, 2018-2020, 2021-2022
Varsity Track and Field: 2018-2022
Knowledge Bowl: 2018-2020
Science Olympiad: Medaled at both regional and state competitions, 2018-2022",
